Date,Open,High,Low,Close,Volume
1985-06-03,0.5573,0.5586,0.5534,0.5560,0
1985-06-04,0.5573,0.5794,0.5547,0.5638,0
1985-06-05,0.5703,0.5768,0.5690,0.5716,0
1985-06-06,0.5677,0.5898,0.5664,0.5898,0
1985-06-07,0.5898,0.5898,0.5716,0.5768,0
1985-06-10,0.5625,0.5755,0.5547,0.5625,0
1985-06-11,0.5625,0.5651,0.5586,0.5612,0
1985-06-12,0.5599,0.5651,0.5586,0.5599,0
1985-06-13,0.5573,0.5586,0.5521,0.5534,0
1985-06-14,0.5560,0.5586,0.5534,0.5573,0
1985-06-17,0.5534,0.5560,0.5521,0.5534,0
1985-06-18,0.5547,0.5573,0.5521,0.5560,0
1985-06-19,0.5573,0.5612,0.5521,0.5521,0
1985-06-20,0.5547,0.5586,0.5547,0.5586,0
1985-06-21,0.5664,0.5664,0.5586,0.5664,0
1985-06-24,0.5651,0.5664,0.5625,0.5664,0
1985-06-25,0.5651,0.5729,0.5651,0.5703,0
1985-06-26,0.5729,0.5742,0.5677,0.5690,0
1985-06-27,0.5664,0.5690,0.5651,0.5651,0
1985-06-28,0.5677,0.5703,0.5638,0.5690,0
1985-07-01,0.5807,0.5807,0.5690,0.5755,0
1985-07-02,0.5742,0.5755,0.5417,0.5586,0
1985-07-03,0.5521,0.5521,0.5404,0.5443,0
1985-07-05,0.5417,0.5443,0.5378,0.5404,0
1985-07-08,0.5378,0.5404,0.5365,0.5404,0
1985-07-09,0.5391,0.5391,0.5182,0.5247,0
1985-07-10,0.5260,0.5260,0.5091,0.5208,0
1985-07-11,0.5195,0.5326,0.5195,0.5299,0
1985-07-12,0.5286,0.5339,0.5260,0.5299,0
1985-07-15,0.5312,0.5312,0.5208,0.5208,0
1985-07-16,0.5208,0.5404,0.5208,0.5404,0
1985-07-17,0.5417,0.5456,0.5391,0.5417,0
1985-07-18,0.5391,0.5430,0.5378,0.5404,0
1985-07-19,0.5404,0.5404,0.5352,0.5404,0
1985-07-22,0.5391,0.5404,0.5378,0.5404,0
1985-07-23,0.5391,0.5404,0.5312,0.5312,0
1985-07-24,0.5312,0.5312,0.5156,0.5208,0
1985-07-25,0.5208,0.5234,0.5182,0.5182,0
1985-07-26,0.5195,0.5208,0.5104,0.5117,0
1985-07-29,0.5117,0.5117,0.5013,0.5013,0
1985-07-30,0.4948,0.4974,0.4896,0.4974,0
1985-07-31,0.5000,0.5156,0.4974,0.5156,0
1985-08-01,0.5208,0.5286,0.5208,0.5234,0
1985-08-02,0.5234,0.5260,0.5221,0.5234,0
1985-08-05,0.5247,0.5247,0.5156,0.5208,0
1985-08-06,0.5234,0.5247,0.5208,0.5234,0
1985-08-07,0.5182,0.5234,0.5143,0.5143,0
1985-08-08,0.5143,0.5143,0.5052,0.5117,0
1985-08-09,0.5130,0.5195,0.5104,0.5182,0
1985-08-12,0.5195,0.5234,0.5182,0.5208,0
1985-08-13,0.5195,0.5208,0.5078,0.5156,0
1985-08-14,0.5104,0.5169,0.5104,0.5156,0
1985-08-15,0.5156,0.5156,0.5091,0.5104,0
1985-08-16,0.5208,0.5312,0.5104,0.5221,0
1985-08-19,0.5286,0.5352,0.5286,0.5326,0
1985-08-20,0.5339,0.5339,0.5286,0.5312,0
1985-08-21,0.5286,0.5365,0.5234,0.5326,0
1985-08-22,0.5352,0.5365,0.5273,0.5286,0
1985-08-23,0.5273,0.5326,0.5273,0.5326,0
1985-08-26,0.5326,0.5339,0.5286,0.5286,0
1985-08-27,0.5312,0.5339,0.5260,0.5312,0
1985-08-28,0.5326,0.5352,0.5312,0.5339,0
1985-08-29,0.5339,0.5365,0.5312,0.5339,0
1985-08-30,0.5391,0.5404,0.5326,0.5391,0
1985-09-03,0.5378,0.5391,0.5299,0.5312,0
1985-09-04,0.5326,0.5339,0.5260,0.5286,0
1985-09-05,0.5286,0.5365,0.5273,0.5312,0
1985-09-06,0.5299,0.5352,0.5299,0.5312,0
1985-09-09,0.5352,0.5391,0.5326,0.5339,0
1985-09-10,0.5339,0.5352,0.5260,0.5273,0
1985-09-11,0.5260,0.5273,0.5182,0.5182,0
1985-09-12,0.5182,0.5195,0.5130,0.5130,0
1985-09-13,0.5117,0.5130,0.5052,0.5078,0
1985-09-16,0.5091,0.5156,0.5078,0.5156,0
1985-09-17,0.5117,0.5182,0.5091,0.5143,0
1985-09-18,0.5143,0.5156,0.5104,0.5143,0
1985-09-19,0.5143,0.5247,0.5143,0.5195,0
1985-09-20,0.5208,0.5234,0.5169,0.5182,0
1985-09-23,0.5208,0.5221,0.5195,0.5208,0
1985-09-24,0.5182,0.5195,0.5143,0.5156,0
1985-09-25,0.5104,0.5117,0.5000,0.5000,0
1985-09-26,0.5000,0.5013,0.4948,0.5000,0
1985-09-30,0.5000,0.5039,0.4935,0.4974,0
1985-10-01,0.4974,0.5104,0.4961,0.5091,0
1985-10-02,0.5091,0.5143,0.5078,0.5091,0
1985-10-03,0.5117,0.5156,0.5091,0.5130,0
1985-10-04,0.5117,0.5195,0.4987,0.5182,0
1985-10-07,0.5130,0.5234,0.5104,0.5156,0
1985-10-08,0.5208,0.5286,0.5182,0.5208,0
1985-10-09,0.5208,0.5312,0.5208,0.5286,0
1985-10-10,0.5286,0.5521,0.5260,0.5469,0
1985-10-11,0.5469,0.5599,0.5469,0.5573,0
1985-10-14,0.5573,0.5677,0.5547,0.5651,0
1985-10-15,0.5729,0.5781,0.5547,0.5677,0
1985-10-16,0.5677,0.5703,0.5573,0.5703,0
1985-10-17,0.5677,0.5703,0.5599,0.5625,0
1985-10-18,0.5677,0.5677,0.5443,0.5547,0
1985-10-21,0.5547,0.5651,0.5547,0.5625,0
1985-10-22,0.5625,0.5729,0.5625,0.5651,0
1985-10-23,0.5651,0.5729,0.5625,0.5703,0
1985-10-24,0.5677,0.5703,0.5599,0.5625,0
1985-10-25,0.5625,0.5625,0.5547,0.5573,0
1985-10-28,0.5573,0.5573,0.5469,0.5521,0
1985-10-29,0.5521,0.5625,0.5521,0.5625,0
1985-10-30,0.5625,0.5625,0.5521,0.5547,0
1985-10-31,0.5599,0.5625,0.5469,0.5521,0
1985-11-01,0.5495,0.5521,0.5443,0.5469,0
1985-11-04,0.5469,0.5547,0.5443,0.5495,0
1985-11-05,0.5443,0.5521,0.5443,0.5469,0
1985-11-06,0.5469,0.5521,0.5443,0.5495,0
1985-11-07,0.5495,0.5703,0.5495,0.5703,0
1985-11-08,0.5729,0.5807,0.5625,0.5703,0
1985-11-11,0.5703,0.5833,0.5703,0.5833,0
1985-11-12,0.5833,0.6042,0.5781,0.6042,0
1985-11-13,0.5990,0.6016,0.5833,0.5938,0
1985-11-14,0.5911,0.6016,0.5885,0.5990,0
1985-11-15,0.5859,0.6042,0.5859,0.5859,0
1985-11-18,0.5911,0.5990,0.5859,0.5990,0
1985-11-19,0.5990,0.6068,0.5990,0.6016,0
1985-11-20,0.5990,0.6016,0.5938,0.6016,0
1985-11-21,0.6042,0.6198,0.6042,0.6198,0
1985-11-22,0.6224,0.6276,0.6198,0.6224,0
1985-11-25,0.6146,0.6224,0.6068,0.6120,0
1985-11-26,0.6120,0.6198,0.6068,0.6094,0
1985-11-27,0.6068,0.6172,0.6068,0.6120,0
1985-11-29,0.6146,0.6224,0.6068,0.6172,0
1985-12-02,0.6146,0.6276,0.6146,0.6250,0
1985-12-03,0.6250,0.6276,0.6198,0.6224,0
1985-12-04,0.6198,0.6224,0.6146,0.6224,0
1985-12-05,0.6224,0.6354,0.6198,0.6302,0
1985-12-06,0.6250,0.6302,0.6198,0.6250,0
1985-12-09,0.6224,0.6432,0.6224,0.6302,0
1985-12-10,0.6328,0.6432,0.6328,0.6432,0
1985-12-11,0.6432,0.6589,0.6432,0.6562,0
1985-12-12,0.6562,0.6745,0.6562,0.6719,0
1985-12-13,0.6719,0.6849,0.6562,0.6667,0
1985-12-16,0.6641,0.6823,0.6615,0.6797,0
1985-12-17,0.6823,0.7005,0.6823,0.6953,0
1985-12-18,0.6927,0.7188,0.6875,0.7057,0
1985-12-19,0.6667,0.6693,0.6484,0.6615,0
1985-12-20,0.6615,0.6823,0.6615,0.6719,0
1985-12-23,0.6693,0.6719,0.6354,0.6354,0
1985-12-24,0.6354,0.6510,0.6354,0.6510,0
1985-12-26,0.6510,0.6536,0.6432,0.6458,0
1985-12-27,0.6510,0.6562,0.6406,0.6510,0
1985-12-30,0.6536,0.6615,0.6432,0.6510,0
1985-12-31,0.6536,0.6667,0.6536,0.6641,0
1986-01-02,0.6641,0.6641,0.6380,0.6406,0
1986-01-03,0.6406,0.6484,0.6250,0.6328,0
1986-01-06,0.6302,0.6458,0.6250,0.6406,0
1986-01-07,0.6458,0.6615,0.6458,0.6562,0
1986-01-08,0.6615,0.6641,0.6276,0.6302,0
1986-01-09,0.6198,0.6224,0.6068,0.6146,0
1986-01-10,0.6224,0.6276,0.6172,0.6172,0
1986-01-13,0.6250,0.6380,0.6198,0.6302,0
1986-01-14,0.6354,0.6380,0.6224,0.6224,0
1986-01-15,0.6250,0.6328,0.6224,0.6250,0
1986-01-16,0.6406,0.6406,0.6250,0.6406,0
1986-01-17,0.6458,0.6458,0.6328,0.6458,0
1986-01-20,0.6458,0.6458,0.6380,0.6406,0
1986-01-21,0.6380,0.6406,0.6250,0.6250,0
1986-01-22,0.6328,0.6406,0.6276,0.6276,0
1986-01-23,0.6276,0.6380,0.6276,0.6328,0
1986-01-24,0.6302,0.6380,0.6302,0.6354,0
1986-01-27,0.6354,0.6641,0.6328,0.6615,0
1986-01-28,0.6693,0.6719,0.6510,0.6693,0
1986-01-29,0.6693,0.6927,0.6693,0.6771,0
1986-01-30,0.6745,0.6849,0.6589,0.6615,0
1986-01-31,0.6562,0.6797,0.6536,0.6693,0
1986-02-03,0.6693,0.6849,0.6667,0.6797,0
1986-02-04,0.6849,0.6875,0.6667,0.6771,0
1986-02-05,0.6797,0.6823,0.6641,0.6719,0
1986-02-06,0.6771,0.6979,0.6719,0.6771,0
1986-02-07,0.6719,0.6771,0.6406,0.6484,0
1986-02-10,0.6484,0.6562,0.6458,0.6536,0
1986-02-11,0.6536,0.6536,0.6380,0.6380,0
1986-02-12,0.6380,0.6380,0.6250,0.6328,0
1986-02-13,0.6328,0.6406,0.6250,0.6406,0
1986-02-14,0.6510,0.6667,0.6484,0.6615,0
1986-02-18,0.6667,0.6849,0.6667,0.6849,0
1986-02-19,0.6823,0.6875,0.6667,0.6719,0
1986-02-20,0.6745,0.6771,0.6589,0.6667,0
1986-02-21,0.6667,0.6745,0.6589,0.6745,0
1986-02-24,0.6745,0.6823,0.6693,0.6823,0
1986-02-25,0.6849,0.6901,0.6745,0.6823,0
1986-02-26,0.6771,0.6849,0.6745,0.6797,0
1986-02-27,0.6745,0.6979,0.6745,0.6979,0
1986-02-28,0.7083,0.7135,0.6979,0.7083,0
1986-03-03,0.7135,0.7240,0.7083,0.7135,0
1986-03-04,0.7240,0.7474,0.7240,0.7318,0
1986-03-05,0.7292,0.7526,0.7240,0.7526,0
1986-03-06,0.7526,0.7604,0.7422,0.7500,0
1986-03-07,0.7500,0.7630,0.7474,0.7578,0
1986-03-10,0.7578,0.7812,0.7578,0.7682,0
1986-03-11,0.7760,0.7917,0.7708,0.7865,0
1986-03-12,0.7812,0.8021,0.7786,0.7891,0
1986-03-13,0.7839,0.8229,0.7708,0.8203,0
1986-03-14,0.8203,0.8542,0.8125,0.8438,0
1986-03-17,0.8333,0.8438,0.7995,0.8307,0
1986-03-18,0.8177,0.8359,0.7995,0.8151,0
1986-03-19,0.8151,0.8151,0.7760,0.8021,0
1986-03-20,0.7969,0.7995,0.7865,0.7891,0
1986-03-21,0.7891,0.7943,0.7552,0.7552,0
1986-03-24,0.7708,0.8203,0.7708,0.8203,0
1986-03-25,0.8151,0.8203,0.8073,0.8125,0
1986-03-26,0.8177,0.8333,0.8073,0.8255,0
1986-03-27,0.8255,0.8307,0.8151,0.8255,0
1986-03-31,0.8229,0.8255,0.8151,0.8203,0
1986-04-01,0.8151,0.8255,0.8021,0.8073,0
1986-04-02,0.8073,0.8203,0.7943,0.8203,0
1986-04-03,0.8203,0.8281,0.7839,0.7917,0
1986-04-04,0.7917,0.7917,0.7500,0.7708,0
1986-04-07,0.7708,0.7786,0.7656,0.7760,0
1986-04-08,0.7839,0.8099,0.7812,0.8099,0
1986-04-09,0.8229,0.8333,0.8073,0.8177,0
1986-04-10,0.8307,0.8490,0.8177,0.8464,0
1986-04-11,0.8464,0.8542,0.8438,0.8490,0
1986-04-14,0.8464,0.8698,0.8438,0.8646,0
1986-04-15,0.8542,0.8646,0.8385,0.8568,0
1986-04-16,0.8568,0.8724,0.8464,0.8724,0
1986-04-17,0.8724,0.8750,0.8594,0.8672,0
1986-04-18,0.8672,0.8672,0.8620,0.8672,0
1986-04-21,0.8672,0.8906,0.8620,0.8880,0
1986-04-22,0.8880,0.8932,0.8646,0.8750,0
1986-04-23,0.8646,0.8906,0.8594,0.8698,0
1986-04-24,0.8698,0.8828,0.8698,0.8724,0
1986-04-25,0.8750,0.8854,0.8672,0.8802,0
1986-04-28,0.8828,0.8854,0.8698,0.8750,0
1986-04-29,0.8750,0.8802,0.8672,0.8750,0
1986-04-30,0.8724,0.8750,0.8438,0.8438,0
1986-05-01,0.8359,0.8385,0.8255,0.8359,0
1986-05-02,0.8307,0.8438,0.8281,0.8333,0
1986-05-05,0.8359,0.8359,0.8125,0.8229,0
1986-05-06,0.8255,0.8281,0.8125,0.8229,0
1986-05-07,0.8203,0.8411,0.8151,0.8359,0
1986-05-08,0.8411,0.8750,0.8385,0.8568,0
1986-05-09,0.8594,0.8594,0.8385,0.8490,0
1986-05-12,0.8516,0.8568,0.8464,0.8542,0
1986-05-13,0.8594,0.8958,0.8594,0.8932,0
1986-05-14,0.8932,0.9219,0.8932,0.9193,0
1986-05-15,0.9115,0.9219,0.8854,0.8932,0
1986-05-16,0.8880,0.8932,0.8672,0.8776,0
1986-05-19,0.8802,0.9167,0.8646,0.9036,0
1986-05-20,0.9036,0.9271,0.8958,0.9219,0
1986-05-21,0.9349,0.9349,0.9089,0.9141,0
1986-05-22,0.9141,0.9505,0.9115,0.9427,0
1986-05-23,0.9505,0.9792,0.9479,0.9661,0
1986-05-27,0.9688,0.9844,0.9661,0.9792,0
1986-05-28,0.9896,1.0365,0.9870,1.0260,0
1986-05-29,1.0260,1.0286,1.0026,1.0130,0
1986-05-30,0.9948,1.0156,0.9948,0.9974,0
1986-06-02,0.9922,1.0000,0.9844,0.9948,0
1986-06-03,0.9896,1.0026,0.9792,1.0000,0
1986-06-04,1.0208,1.0365,1.0104,1.0156,0
1986-06-05,1.0208,1.0339,1.0156,1.0312,0
1986-06-06,1.0312,1.0339,1.0052,1.0260,0
1986-06-09,1.0208,1.0234,1.0026,1.0026,0
1986-06-10,1.0000,1.0078,0.9792,1.0052,0
1986-06-11,1.0078,1.0260,1.0078,1.0234,0
1986-06-12,1.0208,1.0208,1.0156,1.0182,0
1986-06-13,1.0182,1.0260,1.0182,1.0208,0
1986-06-16,1.0208,1.0286,1.0156,1.0208,0
1986-06-17,1.0156,1.0208,1.0026,1.0130,0
1986-06-18,1.0182,1.0260,1.0130,1.0208,0
1986-06-19,1.0260,1.0312,1.0182,1.0234,0
1986-06-20,1.0182,1.0469,1.0156,1.0417,0
1986-06-23,1.0365,1.0443,1.0130,1.0182,0
1986-06-24,1.0156,1.0417,1.0052,1.0339,0
1986-06-25,1.0469,1.0781,1.0469,1.0625,0
1986-06-26,1.0651,1.0677,1.0495,1.0625,0
1986-06-27,1.0677,1.0807,1.0651,1.0781,0
1986-06-30,1.0781,1.0911,1.0729,1.0807,0
1986-07-01,1.0990,1.1198,1.0807,1.0990,0
1986-07-02,1.1094,1.1823,1.1068,1.1120,0
1986-07-03,1.1172,1.1198,1.1016,1.1016,0
1986-07-07,1.0833,1.0859,1.0417,1.0469,0
1986-07-08,1.0104,1.0130,0.9766,1.0000,0
1986-07-09,1.0026,1.0156,0.9948,1.0156,0
1986-07-10,1.0182,1.0182,0.9896,1.0104,0
1986-07-11,1.0078,1.0156,1.0000,1.0104,0
1986-07-14,1.0000,1.0026,0.9583,0.9609,0
1986-07-15,0.9479,0.9583,0.8984,0.9245,0
1986-07-16,0.9401,0.9896,0.9375,0.9792,0
1986-07-17,0.9818,1.0130,0.9818,0.9974,0
1986-07-18,0.9974,1.0182,0.9635,1.0182,0
1986-07-21,1.0052,1.0104,0.9870,0.9870,0
1986-07-22,0.9844,1.0000,0.9818,0.9844,0
1986-07-23,0.9844,1.0052,0.9844,0.9974,0
1986-07-24,0.9974,1.0052,0.9844,0.9974,0
1986-07-25,0.9974,1.0000,0.9714,0.9896,0
1986-07-28,0.9792,0.9818,0.9505,0.9505,0
1986-07-29,0.9557,0.9583,0.9427,0.9557,0
1986-07-30,0.9583,1.0000,0.9479,0.9974,0
1986-07-31,0.9792,0.9948,0.9688,0.9688,0
1986-08-01,0.9635,0.9818,0.9635,0.9661,0
1986-08-04,0.9635,0.9635,0.9401,0.9583,0
1986-08-05,0.9661,0.9661,0.9479,0.9583,0
1986-08-06,0.9557,0.9557,0.9089,0.9349,0
1986-08-07,0.9375,0.9375,0.9141,0.9323,0
1986-08-08,0.9375,0.9505,0.9167,0.9193,0
1986-08-11,0.9193,0.9401,0.9193,0.9323,0
