Date,Open,High,Low,Close,Volume
1998-06-01,35.2500,35.3438,34.9375,35.3125,0
1998-06-02,35.5000,35.5312,34.7812,34.9688,0
1998-06-03,34.6875,35.1562,34.5000,34.5000,0
1998-06-04,34.5312,35.2500,34.5312,35.1562,0
1998-06-05,35.2812,35.9375,35.1562,35.9062,0
1998-06-08,35.9062,35.9062,35.4688,35.5938,0
1998-06-09,35.3750,35.4688,34.7812,34.9688,0
1998-06-10,34.8438,35.2500,34.3125,34.4062,0
1998-06-11,34.8750,34.8750,33.6875,34.0312,0
1998-06-12,34.0938,34.7812,33.8750,34.6562,0
1998-06-15,34.5000,34.5625,34.0625,34.2500,0
1998-06-16,34.2500,34.9688,33.9375,34.7812,0
1998-06-17,35.1875,35.7500,34.9688,35.5000,0
1998-06-18,35.3750,35.4688,34.9375,35.3750,0
1998-06-19,35.5000,35.7188,35.0312,35.0312,0
1998-06-22,35.0312,35.7812,35.0312,35.3125,0
1998-06-23,35.5625,35.9375,35.5312,35.9062,0
1998-06-24,36.0000,36.2188,35.7812,36.2188,0
1998-06-25,36.2188,36.5312,36.0000,36.2500,0
1998-06-26,36.3750,36.5000,35.8125,36.1250,0
1998-06-29,36.0938,36.1562,35.7500,35.7500,0
1998-06-30,36.1250,36.5000,35.6250,35.6875,0
1998-07-01,36.0312,36.4688,35.7812,36.4688,0
1998-07-02,36.1562,36.9062,36.1250,36.4375,0
1998-07-06,36.3438,36.7188,36.3125,36.6562,0
1998-07-07,36.5312,36.6875,36.3438,36.3750,0
1998-07-08,36.3750,36.7188,36.3750,36.5938,0
1998-07-09,36.2188,36.4062,35.4062,35.8750,0
1998-07-10,35.7500,36.1875,35.5625,35.8438,0
1998-07-13,35.7500,35.7812,35.0312,35.2500,0
1998-07-14,35.1250,36.1250,35.1250,36.0312,0
1998-07-15,35.9062,36.1250,35.6562,35.8125,0
1998-07-16,35.7500,35.7812,35.0625,35.6875,0
1998-07-17,35.7812,36.2188,35.5000,36.1875,0
1998-07-20,36.1250,36.1875,35.0312,35.2812,0
1998-07-21,35.2812,35.7188,35.0000,35.0938,0
1998-07-22,35.2188,36.0000,35.0000,35.9062,0
1998-07-23,35.7500,35.9375,34.9375,35.0625,0
1998-07-24,34.9062,35.4062,34.8125,35.1875,0
1998-07-27,35.0000,35.7500,34.9062,35.7188,0
1998-07-28,35.3750,35.5312,34.0938,34.8125,0
1998-07-29,34.8438,35.3750,34.6562,35.3438,0
1998-07-30,35.4688,36.1250,35.3750,36.0625,0
1998-07-31,36.0000,36.0000,34.8125,35.1250,0
1998-08-03,34.8125,34.8125,34.0312,34.2500,0
1998-08-04,34.3750,34.5938,33.5000,33.5625,0
1998-08-05,33.5625,33.5625,32.0000,33.0938,0
1998-08-06,32.9688,33.0000,32.0000,32.4688,0
1998-08-07,32.5312,33.8125,32.2812,33.4688,0
1998-08-10,33.4062,34.2812,33.1875,33.8125,0
1998-08-11,33.6562,34.2500,32.9062,34.0000,0
1998-08-12,33.7812,34.1562,33.0625,33.5312,0
1998-08-13,33.5625,34.1250,33.4688,34.0938,0
1998-08-14,34.0938,34.5938,33.9688,34.1875,0
1998-08-17,33.9375,34.9688,33.9062,34.8125,0
1998-08-18,34.5000,35.2188,34.3750,35.0938,0
1998-08-19,35.0312,35.4062,34.9375,35.3750,0
1998-08-20,35.4062,36.0312,35.0625,35.6562,0
1998-08-21,35.5000,35.6875,34.7812,35.4375,0
1998-08-24,35.7500,35.8125,35.0000,35.2812,0
1998-08-25,35.4062,35.8438,35.0000,35.1875,0
1998-08-26,34.7812,35.4375,34.7500,35.1875,0
1998-08-27,34.7500,35.3125,34.6250,34.6250,0
1998-08-28,34.6250,34.9062,33.6562,33.7812,0
1998-08-31,33.9688,34.5625,32.5000,32.7188,0
1998-09-01,32.2500,33.3125,31.0625,33.1875,0
1998-09-02,33.1250,33.3438,31.7500,32.0000,0
1998-09-03,31.6875,32.2500,31.0000,31.9688,0
1998-09-04,32.2500,33.2500,31.6875,33.0312,0
1998-09-08,33.5625,33.8438,32.8750,33.7188,0
1998-09-09,33.7188,34.6250,33.5312,34.3438,0
1998-09-10,34.1875,35.3438,33.6875,34.8438,0
1998-09-11,34.9062,35.4688,34.3125,35.2812,0
1998-09-14,35.4062,35.7188,35.1250,35.2500,0
1998-09-15,35.0312,35.7812,35.0312,35.6250,0
1998-09-16,35.5000,35.5312,34.3438,34.9062,0
1998-09-17,34.5312,34.6875,34.1875,34.2812,0
1998-09-18,34.0000,34.0938,33.2188,34.0625,0
1998-09-21,33.5625,34.2812,33.4062,34.0938,0
1998-09-22,34.2188,34.2188,33.2500,33.5312,0
1998-09-23,33.7500,35.1875,33.7188,35.1562,0
1998-09-24,34.8125,35.2812,34.4062,34.6875,0
1998-09-25,34.4062,34.9375,34.1562,34.1875,0
1998-09-28,34.2188,34.5000,33.7500,34.0312,0
1998-09-29,34.2812,35.6250,33.8125,35.6250,0
1998-09-30,35.5000,35.5625,34.6875,35.3125,0
1998-10-01,35.0938,35.8750,35.0312,35.2812,0
1998-10-02,35.3125,36.7812,35.3125,36.5000,0
1998-10-05,36.2812,37.6250,36.2812,37.4375,0
1998-10-06,37.6250,37.9375,37.2812,37.8750,0
1998-10-07,37.8750,37.9375,36.6250,37.0312,0
1998-10-08,36.6250,36.6250,35.5000,35.8438,0
1998-10-09,36.0625,36.2500,35.1250,35.3750,0
1998-10-12,36.0625,36.0938,35.4375,35.9062,0
1998-10-13,36.2188,36.9375,35.8750,36.5000,0
1998-10-14,36.8125,37.1875,36.6562,37.0000,0
1998-10-15,37.0312,37.9688,36.7812,37.8125,0
1998-10-16,38.0938,38.2812,37.7500,38.1562,0
1998-10-19,38.1250,38.3750,37.1875,37.4375,0
1998-10-20,37.4688,38.4688,37.4375,38.2812,0
1998-10-21,38.3438,38.4688,37.7500,37.7812,0
1998-10-22,37.6562,37.6875,35.4688,35.8750,0
1998-10-23,35.9375,35.9375,35.2500,35.6250,0
1998-10-26,35.6875,36.0938,35.5312,35.5938,0
1998-10-27,35.9062,36.2500,34.7188,34.7812,0
1998-10-28,34.8438,35.5000,34.7812,35.2188,0
1998-10-29,35.2812,36.4062,35.1875,36.3438,0
1998-10-30,36.7188,36.7500,35.6250,35.8125,0
1998-11-02,35.6875,36.4688,35.6875,36.0312,0
1998-11-03,36.3125,36.9375,35.8125,36.5000,0
1998-11-04,36.6250,36.9688,35.9062,36.0000,0
1998-11-05,35.9688,36.4375,35.3125,36.4375,0
1998-11-06,36.3125,36.8125,36.1875,36.7500,0
1998-11-09,36.4688,36.5625,35.6250,36.0000,0
1998-11-10,35.9375,36.1250,35.0625,35.0625,0
1998-11-11,35.5625,35.6875,34.8750,35.1250,0
1998-11-12,35.4375,36.6875,35.4062,36.4062,0
1998-11-13,36.6562,36.9062,35.5000,36.4375,0
1998-11-16,36.2188,36.3125,35.5000,35.7188,0
1998-11-17,35.5938,36.2188,35.2500,35.2812,0
1998-11-18,35.1875,35.5000,34.9062,35.3438,0
1998-11-19,35.3438,35.4688,34.7812,34.9375,0
1998-11-20,35.2500,36.0625,35.0625,36.0000,0
1998-11-23,36.0938,36.2500,35.4688,36.0312,0
1998-11-24,36.0000,36.6562,35.9375,36.3438,0
1998-11-25,35.9375,36.6562,35.7188,36.3438,0
1998-11-27,37.4375,38.6562,37.1250,37.1875,0
1998-11-30,37.1250,37.8750,36.7188,37.5000,0
1998-12-01,36.2500,36.3125,35.5000,35.8125,0
1998-12-02,35.7812,36.2500,35.4375,35.6250,0
1998-12-03,35.5000,35.5000,35.0312,35.2812,0
1998-12-04,35.5938,35.7500,35.1250,35.7500,0
1998-12-07,35.7500,36.5938,35.7188,36.5000,0
1998-12-08,36.3750,36.7500,36.1875,36.5938,0
1998-12-09,36.4688,37.0000,36.4688,36.9688,0
1998-12-10,37.0000,37.0938,36.7812,36.8750,0
1998-12-11,36.9062,37.3750,36.7812,37.3125,0
1998-12-14,37.2500,37.4688,36.8125,37.2188,0
1998-12-15,37.3750,37.4062,36.8125,37.0000,0
1998-12-16,37.2812,37.8750,37.0625,37.7812,0
1998-12-17,37.5312,37.6875,36.9375,37.4375,0
1998-12-18,37.3750,38.0938,37.2500,37.9688,0
1998-12-21,37.9688,38.3438,37.3750,37.4062,0
1998-12-22,37.2812,37.7500,37.2500,37.4688,0
1998-12-23,37.5000,37.6562,37.2500,37.5312,0
1998-12-24,37.5625,37.6562,37.2500,37.3125,0
1998-12-28,37.2500,37.3750,37.0000,37.2500,0
1998-12-29,37.2188,37.8750,36.9688,37.8125,0
1998-12-30,37.6875,37.9688,37.2500,37.3125,0
1998-12-31,37.1250,37.1875,36.5312,36.5625,0
1999-01-04,36.3750,37.0625,36.1250,36.3125,0
1999-01-05,36.2500,36.4688,35.8438,36.0000,0
1999-01-06,36.5625,37.9062,36.3438,37.4375,0
1999-01-07,37.2188,37.4688,36.8750,37.3750,0
1999-01-08,37.1250,37.3438,36.4688,37.1562,0
1999-01-11,36.3750,36.7500,35.4062,35.6250,0
1999-01-12,35.6562,36.1875,35.2500,35.3750,0
1999-01-13,35.0000,35.9375,34.8750,35.2500,0
1999-01-14,35.1250,35.4688,34.7812,34.8750,0
1999-01-15,35.2188,35.5625,34.9062,35.5312,0
1999-01-19,35.5000,35.6562,35.3125,35.5312,0
1999-01-20,35.5312,35.7812,35.3438,35.5000,0
1999-01-21,35.5000,35.9062,35.4062,35.5625,0
1999-01-22,35.5312,35.8438,35.4062,35.6875,0
1999-01-25,35.6562,36.0938,35.3125,36.0000,0
1999-01-26,35.8750,36.2500,35.6875,36.1250,0
1999-01-27,36.1250,36.2500,35.3750,35.5000,0
1999-01-28,35.1250,35.7500,35.1250,35.5000,0
1999-01-29,35.2812,35.5000,35.0312,35.1250,0
1999-02-01,35.0312,35.2500,34.7812,34.8125,0
1999-02-02,34.6875,34.9375,34.1250,34.3438,0
1999-02-03,34.5000,35.2812,34.3125,35.1875,0
1999-02-04,35.2812,35.2812,34.6250,34.9062,0
1999-02-05,35.0312,35.9688,34.9062,35.8438,0
1999-02-08,35.6250,36.3438,35.4688,36.3438,0
1999-02-09,36.3125,36.7188,36.0938,36.0938,0
1999-02-10,35.7812,36.6562,35.7812,36.2812,0
1999-02-11,35.9375,36.0938,34.5000,35.1875,0
1999-02-12,35.1250,35.6875,34.4062,34.7188,0
1999-02-16,34.5938,34.9688,33.9062,34.2812,0
1999-02-17,34.4375,34.9375,34.2500,34.3125,0
1999-02-18,34.4062,34.5312,33.9062,34.4375,0
1999-02-19,34.0000,34.4688,33.8750,34.2500,0
1999-02-22,34.1875,34.4688,34.0312,34.0938,0
1999-02-23,34.0625,34.3438,33.7500,33.8750,0
1999-02-24,33.9062,34.2188,33.5625,33.9297,0
1999-02-25,33.6250,33.9062,33.3125,33.6562,0
1999-02-26,33.7500,33.8125,33.1875,33.2812,0
1999-03-01,33.1562,33.1562,32.4062,32.5938,0
1999-03-02,32.7188,32.9375,32.2812,32.4062,0
1999-03-03,32.4062,32.8438,32.1562,32.8438,0
1999-03-04,32.8438,34.2188,32.7500,33.9062,0
1999-03-05,34.6250,35.0625,34.4062,34.8438,0
1999-03-08,35.0000,35.4688,34.7500,35.4688,0
1999-03-09,35.3438,35.7188,34.9688,34.9688,0
1999-03-10,35.5625,36.8125,35.4375,36.6562,0
1999-03-11,37.0000,38.1875,37.0000,37.3750,0
1999-03-12,37.9688,37.9688,36.8750,36.9688,0
1999-03-15,36.6562,36.9688,36.5625,36.8438,0
1999-03-16,36.8438,36.9688,36.3750,36.5625,0
1999-03-17,36.6250,37.2812,36.6250,37.1875,0
1999-03-18,37.3125,37.6875,37.2500,37.3438,0
1999-03-19,37.4688,37.4688,36.4062,36.5312,0
1999-03-22,36.5625,37.0625,36.1875,36.8750,0
1999-03-23,36.9062,36.9375,36.0938,36.3750,0
1999-03-24,36.4062,36.6250,35.2500,35.4688,0
1999-03-25,35.4062,35.8438,35.2500,35.7188,0
1999-03-26,35.8438,36.0938,35.5625,35.7812,0
1999-03-29,35.8438,36.5938,35.8438,36.5000,0
1999-03-30,36.3750,36.3750,35.5000,35.6562,0
1999-03-31,35.6562,35.8750,35.2500,35.2812,0
1999-04-01,35.1562,35.1875,34.7188,35.0625,0
1999-04-05,35.1875,36.2500,35.0312,36.0938,0
1999-04-06,36.1250,36.4375,36.0312,36.3438,0
1999-04-07,36.3438,36.6250,36.0312,36.5938,0
1999-04-08,36.7188,37.3125,36.4688,37.1250,0
1999-04-09,37.0312,37.4688,36.6875,37.3438,0
1999-04-12,37.3438,37.9375,37.0000,37.7188,0
1999-04-13,37.5000,37.8750,37.2812,37.5938,0
1999-04-14,37.5312,37.6250,37.0938,37.0938,0
1999-04-15,37.1250,39.1875,37.1250,38.7812,0
1999-04-16,38.8125,40.0000,38.6562,39.9688,0
1999-04-19,40.3750,41.7500,40.2188,41.1250,0
1999-04-20,40.9375,40.9375,40.1875,40.3750,0
1999-04-21,40.3125,40.3125,38.5938,39.2188,0
1999-04-22,39.1875,39.6250,38.3125,39.4688,0
1999-04-23,39.4688,39.5625,38.6875,39.1562,0
1999-04-26,39.1562,39.1562,38.3750,38.8438,0
1999-04-27,38.9375,39.4688,38.7812,39.1250,0
1999-04-28,39.5000,41.2500,39.2812,40.7500,0
1999-04-29,40.8750,42.6250,40.3125,42.2500,0
1999-04-30,42.1250,42.1250,41.0938,41.5312,0
1999-05-03,41.5000,43.2500,41.2812,43.0312,0
1999-05-04,43.3125,43.6250,43.0000,43.2188,0
1999-05-05,43.1875,43.1875,42.0625,42.4062,0
1999-05-06,41.9375,42.2812,40.8125,41.1875,0
1999-05-07,41.1875,41.5938,40.7500,41.4688,0
1999-05-10,41.0000,41.8125,40.9688,41.1875,0
1999-05-11,41.2812,41.3125,40.6562,40.8125,0
1999-05-12,40.2500,40.2500,39.0000,39.5312,0
1999-05-13,39.6562,40.0625,39.6562,39.6875,0
1999-05-14,39.5938,39.9688,39.1250,39.3750,0
1999-05-17,39.3125,39.6250,39.1562,39.5000,0
1999-05-18,39.5625,39.5625,38.7812,38.8750,0
1999-05-19,39.0625,39.4688,38.8750,39.3438,0
1999-05-20,39.3750,40.0312,39.1250,40.0000,0
1999-05-21,40.0625,41.5000,39.8125,41.3750,0
1999-05-24,41.3750,41.8125,39.5000,39.8125,0
1999-05-25,39.8125,41.1562,39.8125,40.0938,0
1999-05-26,40.2188,41.3750,40.0625,40.9688,0
